artifact_path,line,evidence
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,434,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/direct_metrics.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,435,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/direct_model_eval.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,436,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/factorized_ln_split.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,437,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/gollisch_white_noise.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,438,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/h1_teachers.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,439,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_baseline_reporting.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,440,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_baseline_run.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,441,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_glm_math.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,442,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_locality_artifacts.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,443,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_locality_graph.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,444,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_locality_io.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,445,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_prediction_baselines.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,446,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_real_run.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,447,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_rf_centers.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,448,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_rf_checkpoint.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,449,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_rf_population_run.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,450,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_running_sta.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,451,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_v1_ac_artifacts.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,452,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_v1_ac_metrics.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,453,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_v1_ac_payload.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,454,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_v1_ac_perturbation.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,455,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_v1_ac_reporting.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,456,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_v1_ac_runtime.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,457,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_v1_rf_artifacts.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,458,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_v1_rf_metrics.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,459,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_v1_rf_validation.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,460,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/karamanlis_v1_rf_validation_math.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,461,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_artifacts.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,462,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_checkpoints.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,463,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_decision_report.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,464,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_diagnosis.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,465,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_diagnosis_support.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,466,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_false_positive.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,467,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_heldout.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,468,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_heldout_artifacts.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,469,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_heldout_metrics.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,470,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_identifiability.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,471,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_protocol.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,472,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_protocol_runs.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,473,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_replay_artifacts.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,474,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_replay_identity.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,475,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_replay_protocol.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,476,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_replay_runs.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,477,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_replay_types.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,478,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_run_data.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,479,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_run_types.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,480,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_runs.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,481,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_runtime.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,482,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_scoring.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,483,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/mechanism_teacher_support.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,484,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/metrics.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,485,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/natural_exploratory.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,486,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/nested_spike_budget.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,487,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/noise_free_recovery.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,488,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/noise_free_recovery_metrics.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,489,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/pathway_decomposition.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,490,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/rf_base.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,491,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/rf_effective.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,492,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/sampled_robustness.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,493,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/sampled_robustness_metrics.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,494,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/schottdorf_baseline_cell.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,495,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/schottdorf_baseline_reporting.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,496,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/schottdorf_baseline_run.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,497,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/schottdorf_baseline_types.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,498,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/schottdorf_center_surround_ln.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,499,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/schottdorf_final_benchmark_cell.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,500,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/schottdorf_final_benchmark_reporting.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,501,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/schottdorf_final_benchmark_run.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,502,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/schottdorf_final_benchmark_types.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,503,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/schottdorf_fresh_evaluation.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,504,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/schottdorf_ln_source.py
.local_archives/20260905-pre-audit-cleanup/git_status_before.txt,505,?? output/audits/canonical_v1_correctness_patch_20260831/source_before/evaluation/mechanistic_retina/schottdorf_multirecording_fit.py
